medico,comentarios,Data,del
joao jorge lorenzini,"L
Lidiane Feitosa
Perfil verificado
10 de junho de 2021 • Consulta marcada na doctoralia.com.br
• Local: Espaço Garten • Consulta Psiquiatria
Excelente médico. Acompanha o paciente respondendo todas dúvidas durante o tratamento, é muito atencioso e agradável também.
Dr. João Jorge Lorenzini
Oi Lidiane! Muito obrigado! Fico à disposição e feliz em poder ajudar!
Solicitar revisão",2021-06-10 00:00:00,0
joao jorge lorenzini,"Excelente médico. Acompanha o paciente respondendo todas dúvidas durante o tratamento, é muito atencioso e agradável também.",,1
joao jorge lorenzini,"M
Marcelo de Souza Freitas
Perfil verificado
1 de junho de 2021 • Consulta marcada na doctoralia.com.br
• Local: Espaço Garten • Tratamento da ansiedade
Indico, atencioso, tem domínio sobre meu problema de ansiedade e depressão, e muita empatia!! Sala de espera já ajuda a acalmar.
Dr. João Jorge Lorenzini
Muito obrigado Marcelo! É um prazer ajudar! Grande abraço!
Solicitar revisão",2021-06-01 00:00:00,0
joao jorge lorenzini,"Indico, atencioso, tem domínio sobre meu problema de ansiedade e depressão, e muita empatia!! Sala de espera já ajuda a acalmar.",,1
joao jorge lorenzini,"F
Felipe Marton
Perfil verificado
27 de maio de 2021 • Consulta marcada na doctoralia.com.br
• Local: Espaço Garten • Consulta Psiquiatria
O melhor médico que já conheci. Altamente capacitado, preciso em suas prescrições e muito, muito atencioso.
Dr. João Jorge Lorenzini
Muito obrigado mesmo Felipe! Estou sempre à disposição! Grande abraço!
Solicitar revisão",2021-05-27 00:00:00,0
joao jorge lorenzini,"O melhor médico que já conheci. Altamente capacitado, preciso em suas prescrições e muito, muito atencioso.",,1
joao jorge lorenzini,"J
Jéssica Freitas
16 de maio de 2021
Local: Espaço Garten • Consulta Psiquiatria
Excelente médico!! Atende meu pai idoso e a família gosta muito do atendimento... Passou exames que ajudaram a entender melhor o que estava acontecendo. Obrigada dr por toda a consideração não só com o meu pai e pelo pós atendimento.
Dr. João Jorge Lorenzini
Oi Jéssica! Fico muito feliz de poder ajudar e estou sempre à disposição! Grande abraço!
Solicitar revisão",2021-05-16 00:00:00,0
joao jorge lorenzini,Excelente médico!! Atende meu pai idoso e a família gosta muito do atendimento... Passou exames que ajudaram a entender melhor o que estava acontecendo. Obrigada dr por toda a consideração não só com o meu pai e pelo pós atendimento.,,1
joao jorge lorenzini,"M
Maria Ernestina
Perfil verificado
6 de maio de 2021 • Consulta marcada na doctoralia.com.br
• Local: Espaço Garten • Consulta Psiquiatria
Ótimo médico muito atencioso quandofui pela primeira vez nele eu estava péssima hj graças a Deus e ao d joao Jorge estou otima
Dr. João Jorge Lorenzini
Fico muito feliz em ajudar! Grande abraço!
Solicitar revisão",2021-05-06 00:00:00,0
joao jorge lorenzini,Ótimo médico muito atencioso quandofui pela primeira vez nele eu estava péssima hj graças a Deus e ao d joao Jorge estou otima,,1
joao jorge lorenzini,"S
S.R.
Perfil verificado
25 de março de 2021 • Consulta marcada na doctoralia.com.br
• Local: Consulta online • Primeira consulta Psiquiatria
João é muito atencioso e bem claro no atendimento e nas prescrições. Além de ser bem efetivo na consulta, já fornece um cronograma para acompanhamento após as primeiras semanas de tratamento.
Dr. João Jorge Lorenzini
Muito obrigado! Fico feliz em poder ajudar! Abraço!
Solicitar revisão",2021-03-25 00:00:00,0
joao jorge lorenzini,"João é muito atencioso e bem claro no atendimento e nas prescrições. Além de ser bem efetivo na consulta, já fornece um cronograma para acompanhamento após as primeiras semanas de tratamento.",,1
joao jorge lorenzini,"P
PF
Perfil verificado
11 de março de 2021 • Consulta marcada na doctoralia.com.br
• Local: Espaço Garten • Consulta Psiquiatria
Excelente profissional, sério, dedicado e, principalmente, ótimo ouvinte. Sempre disponível e acessível, possui um vasto conhecimento na área psiquiátrica.
Dr. João Jorge Lorenzini
Muito obrigado! Conte comigo sempre! Grande abraço!
Solicitar revisão",2021-03-11 00:00:00,0
joao jorge lorenzini,"Excelente profissional, sério, dedicado e, principalmente, ótimo ouvinte. Sempre disponível e acessível, possui um vasto conhecimento na área psiquiátrica.",,1
joao jorge lorenzini,"V
Valéria Veneziani Fortino
Perfil verificado
11 de março de 2021 • Consulta marcada na doctoralia.com.br
• Local: Espaço Garten • Consulta Psiquiatria
Excelente médico, esclarece todas as dúvidas, é muito cuidadoso na prescrição de medicamentos. Um jovem brilhante, com certeza muito estudioso, trata os pacientes com muito respeito e carinho. Nasceu para ser psiquiatra!
Dr. João Jorge Lorenzini
Valéria muito obrigado mesmo pelo feedback! É um prazer ajudar! Conte comigo! Grande abraço!
Solicitar revisão",2021-03-11 00:00:00,0
joao jorge lorenzini,"Excelente médico, esclarece todas as dúvidas, é muito cuidadoso na prescrição de medicamentos. Um jovem brilhante, com certeza muito estudioso, trata os pacientes com muito respeito e carinho. Nasceu para ser psiquiatra!",,1
joao jorge lorenzini,"A
Adriana Neves
Perfil verificado
4 de março de 2021 • Consulta marcada na doctoralia.com.br
• Local: Espaço Garten • Consulta Psiquiatria
Dr João desde a primeira consulta foi muito assertivo e atencioso, mesmo fora do consultório em algumas emergências, tira todas minhas dúvidas e me apoia positivamente no tratamento meu e do meu filho. Me sinto segura por seu profissionalismo e respeito a nossa saúde .
Dr. João Jorge Lorenzini
Muito obrigado Adriana! É um prazer ajudá-los e pode contar comigo!
Solicitar revisão",2021-03-04 00:00:00,0
joao jorge lorenzini,"Dr João desde a primeira consulta foi muito assertivo e atencioso, mesmo fora do consultório em algumas emergências, tira todas minhas dúvidas e me apoia positivamente no tratamento meu e do meu filho. Me sinto segura por seu profissionalismo e respeito a nossa saúde .",,1
joao jorge lorenzini,"T
Tais Mazzocatto
Perfil verificado
28 de janeiro de 2021 • Consulta marcada na doctoralia.com.br
• Local: Espaço Garten • Consulta Psiquiatria
Primeira vez q consulto um psiquiatra, levei minha filha cheia de receios... mas me surpreendi. E o atendimento do Dr. foi excelente !!!
Dr. João Jorge Lorenzini
Fico muito feliz em poder ajudar Tais! Conte comigo!
Solicitar revisão",2021-01-28 00:00:00,0
joao jorge lorenzini,"Primeira vez q consulto um psiquiatra, levei minha filha cheia de receios... mas me surpreendi. E o atendimento do Dr. foi excelente !!!",,1
joao jorge lorenzini,"D
Demetrius
Perfil verificado
3 de dezembro de 2020 • Consulta marcada na doctoralia.com.br
• Local: Espaço Garten • Consulta Psiquiatria
Em meus 20 anos de tratamento com outros profissionais tenho que relatar que nunca passei por um médico tão atencioso e eficaz nas medicações.
Excelente !
Dr. João Jorge Lorenzini
Demetrius é um prazer muito grande poder te ajudar! Muito obrigado e grande abraço!
Solicitar revisão",2020-12-03 20:00:00,0
joao jorge lorenzini,"Em meus 20 anos de tratamento com outros profissionais tenho que relatar que nunca passei por um médico tão atencioso e eficaz nas medicações.
Excelente !",2024-03-20 00:00:00,0
joao jorge lorenzini,"R
Rosângela
Perfil verificado
26 de novembro de 2020 • Consulta marcada na doctoralia.com.br
• Local: Espaço Garten • Consulta Psiquiatria
Excelente, atencioso, paciente. Com certeza índico. E o tratamento é eficiente, ele sempre atende a hora que você está necessitando.
Dr. João Jorge Lorenzini
Muito obrigado mesmo Rosângela! Fico feliz em ajudar!
Solicitar revisão",2020-11-26 00:00:00,0
joao jorge lorenzini,"Excelente, atencioso, paciente. Com certeza índico. E o tratamento é eficiente, ele sempre atende a hora que você está necessitando.",,1
joao jorge lorenzini,"R
Regina M L Oliveira Lalli
Perfil verificado
19 de novembro de 2020 • Consulta marcada na doctoralia.com.br
• Local: Espaço Garten • Consulta Psiquiatria
O Dr João demonstrou muito conhecimento e competência, aliado á gentileza e compreensão de todo o histórico da paciente. Gostei muito e recomendo.
Dr. João Jorge Lorenzini
Muito obrigado Regina! Fico feliz em poder ajudar!
Solicitar revisão",2020-11-19 00:00:00,0
joao jorge lorenzini,"O Dr João demonstrou muito conhecimento e competência, aliado á gentileza e compreensão de todo o histórico da paciente. Gostei muito e recomendo.",,1
joao jorge lorenzini,"A
Amanda
Perfil verificado
19 de novembro de 2020 • Consulta marcada na doctoralia.com.br
• Local: Espaço Garten • Consulta Psiquiatria
Excelente profissional, muito atencioso. Local de atendimento muito bem localizado e estacionamento gratuito.
Dr. João Jorge Lorenzini
Muito obrigado Amanda! Fico sempre à disposição!
Solicitar revisão",2020-11-19 00:00:00,0
joao jorge lorenzini,"Excelente profissional, muito atencioso. Local de atendimento muito bem localizado e estacionamento gratuito.",,1
joao jorge lorenzini,"C
C.M.
Perfil verificado
22 de outubro de 2020 • Consulta marcada na doctoralia.com.br
• Local: Espaço Garten • Consulta Psiquiatria
Muito obrigada pela consulta! Extremamente humano, profissional, atencioso. Dá pra perceber que se importa muito com o paciente.
Dr. João Jorge Lorenzini
Muito obrigado! Fico feliz em poder te ajudar!
Solicitar revisão",2020-10-22 00:00:00,0
joao jorge lorenzini,"Muito obrigada pela consulta! Extremamente humano, profissional, atencioso. Dá pra perceber que se importa muito com o paciente.",,1
joao jorge lorenzini,"M
Marcos Lopes Barros
Perfil verificado
8 de outubro de 2020 • Consulta marcada na doctoralia.com.br
• Local: Consulta online • Teleconsulta
Médico muito atencioso e consegue uma boa empatia, me sinto totalmente à vontade em todas as consultas com ele.
Dr. João Jorge Lorenzini
Muito obrigado Marcos! Conte comigo sempre!
Solicitar revisão",2020-10-08 00:00:00,0
joao jorge lorenzini,"Médico muito atencioso e consegue uma boa empatia, me sinto totalmente à vontade em todas as consultas com ele.",,1
joao jorge lorenzini,"L
Luisa Kalvala
Perfil verificado
5 de outubro de 2020 • Consulta marcada na doctoralia.com.br
• Local: Consulta online • Teleconsulta
Hiper profissional, empático, pontual.
Genuinamente ele se importa com seus pacientes e nos guia perante aos problemas.
Melhorei demais depois que iniciei meu tratamento com o Dr. João.
Dr. João Jorge Lorenzini
Muito obrigado Luisa! Fico muito feliz em te ajudar e pode contar comigo! Abraço
Solicitar revisão",2020-10-05 00:00:00,0
joao jorge lorenzini,"Hiper profissional, empático, pontual.
Genuinamente ele se importa com seus pacientes e nos guia perante aos problemas.
Melhorei demais depois que iniciei meu tratamento com o Dr. João.",,1
joao jorge lorenzini,"M
Marco
21 de setembro de 2020
Local: Espaço Garten • Consulta Psiquiatria
Excelente médico, atencioso e realmente preocupado com o paciente, passando a sensação de segurança e tranquilidade para com suas indicações e tratamentos!
Dr. João Jorge Lorenzini
Muito obrigado Marco! Fico feliz em poder ajudar! Conte comigo!
Solicitar revisão",2020-09-21 00:00:00,0
joao jorge lorenzini,"Excelente médico, atencioso e realmente preocupado com o paciente, passando a sensação de segurança e tranquilidade para com suas indicações e tratamentos!",,1
joao jorge lorenzini,"B
Bruna Vasser Beltrão de Mello
21 de setembro de 2020
Local: Espaço Garten • Consulta Psiquiatria
Minha primeira consulta e me senti super a vontade com a atenção,compreensão e explicações que me foram dadas
Dr. João Jorge Lorenzini
Muito obrigado Bruna! Fico contente de ter conseguido te ajudar e sigo sempre à disposição!
Solicitar revisão",2020-09-21 00:00:00,0
joao jorge lorenzini,"Minha primeira consulta e me senti super a vontade com a atenção,compreensão e explicações que me foram dadas",,1
joao jorge lorenzini,"B
Bianca Faria
21 de setembro de 2020
Local: Consulta online • Teleconsulta
Atencioso, paciente e seguro nas orientações e diagnóstico. Antes mesmo de iniciar a medicação me senti mais segura. Confio de olhos fechados.
Dr. João Jorge Lorenzini
Muito obrigado Bianca! Pode contar comigo!
Solicitar revisão",2020-09-21 00:00:00,0
joao jorge lorenzini,"Atencioso, paciente e seguro nas orientações e diagnóstico. Antes mesmo de iniciar a medicação me senti mais segura. Confio de olhos fechados.",,1
joao jorge lorenzini,"B
Bárbara Fidélis
25 de agosto de 2020
Local: Espaço Garten • Tratamento de transtorno afetivo bipolar
Excelente profissional, muito atencioso, um bom ouvinte, super paciente e compreensível. Me ouviu atentamente buscou saber em detalhes tudo que eu sinto. Só tenho a agradecer.Primeiro profissional que foi preciso no meu diagnóstico depois de anos procurando ajuda.
Dr. João Jorge Lorenzini
Muito obrigado Bárbara! Fico feliz que pude ajudar!
Solicitar revisão",2020-08-25 00:00:00,0
joao jorge lorenzini,"Excelente profissional, muito atencioso, um bom ouvinte, super paciente e compreensível. Me ouviu atentamente buscou saber em detalhes tudo que eu sinto. Só tenho a agradecer.Primeiro profissional que foi preciso no meu diagnóstico depois de anos procurando ajuda.",,1
joao jorge lorenzini,"V
Viviane
Perfil verificado
6 de agosto de 2020 • Consulta marcada na doctoralia.com.br
• Local: Espaço Garten • Consulta Psiquiatria
Extremamente atencioso, nos transmitiu calma e confiança. Ficamos a vontade o tempo todo na consulta.
Dr. João Jorge Lorenzini
Muito obrigado! Feliz que pude ajudar. Grande abraço!
Solicitar revisão",2020-08-06 00:00:00,0
joao jorge lorenzini,"Extremamente atencioso, nos transmitiu calma e confiança. Ficamos a vontade o tempo todo na consulta.",,1
joao jorge lorenzini,"B
Bruno B Fonseca
28 de julho de 2020
Local: Espaço Garten • Tratamento da depressão
Pontual, simpático, bastante atencioso, importa-se com o paciente não só no momento da consulta como também fora do consultório, por meio de mensagens, mantendo contatos regulares sobre a condição e evolução do paciente.
Dr. João Jorge Lorenzini
Muito obrigado pelo elogio Bruno. Fico muito feliz!
Solicitar revisão",2020-07-28 00:00:00,0
joao jorge lorenzini,"Pontual, simpático, bastante atencioso, importa-se com o paciente não só no momento da consulta como também fora do consultório, por meio de mensagens, mantendo contatos regulares sobre a condição e evolução do paciente.",,1
joao jorge lorenzini,"C
C R
28 de julho de 2020
Local: Espaço Garten • Tratamento da depressão
Médico atencioso, único que me forneceu um tratamento medicamentoso eficaz. Sempre solícito e acompanha seus pacientes.
Dr. João Jorge Lorenzini
Muito obrigado! Grande abraço!
Solicitar revisão",2020-07-28 00:00:00,0
joao jorge lorenzini,"Médico atencioso, único que me forneceu um tratamento medicamentoso eficaz. Sempre solícito e acompanha seus pacientes.",,1
joao jorge lorenzini,"B
Bruno Giovani
27 de julho de 2020
Local: Espaço Garten • Consulta Psiquiatria
Excelente profissional!
Faço tratamento há 3 anos!
Passei por vários profissionais e encontrei nele tudo que procurava! Muito atencioso, consulta de boa duração (1h), olha nos olhos durante a consulta, faz perguntas excelentes, mostrando que está atento no que está sendo falado, faz acompanhamento do paciente, Traz ótimas reflexões, assertivo no tratamento! Ótimo consultório.
Dr. João Jorge Lorenzini
Muito obrigado pelo carinho Bruno. É um prazer poder ajudar!
Solicitar revisão",,1
joao jorge lorenzini,"Excelente profissional!
Faço tratamento há 3 anos!
Passei por vários profissionais e encontrei nele tudo que procurava! Muito atencioso, consulta de boa duração (1h), olha nos olhos durante a consulta, faz perguntas excelentes, mostrando que está atento no que está sendo falado, faz acompanhamento do paciente, Traz ótimas reflexões, assertivo no tratamento! Ótimo consultório.",2024-03-03 01:00:00,0
joao jorge lorenzini,"P
Patricia Miranda de Oliveira Raymundo
Perfil verificado
27 de julho de 2020
Local: Espaço Garten • Consulta Psiquiatria
Eu buscava há mais de 16 anos um tratamento adequado para minhas queixas e crises, sempre passando por médicos e tratamentos sem nenhuma eficácia.
Cheguei ao consultório do Dr.João Lorenzini após uma crise terrível e já não tinha mais esperanças, me considerava um caso sem solução.
Ele me ouviu atentamente e me propôs um tratamento, sempre muito preocupado em me fazer participar de todo o processo.
A melhor parte é saber que estamos sendo assistidos por um médico que realmente se importa e que não se cansa até que vc esteja realmente bem, assim é este médio.
Se estou viva hj devo ao Dr.João, uma nova pessoa!
Recomendo demais seu trabalho.
É medico comprometido, capacitado, e um ser humano ímpar.
Dr. João Jorge Lorenzini
Me deixou emocionado Patrícia! Fico muito feliz de poder contribuir com a sua melhora. Grande abraço!
Solicitar revisão",2020-07-27 16:00:00,0
joao jorge lorenzini,"Eu buscava há mais de 16 anos um tratamento adequado para minhas queixas e crises, sempre passando por médicos e tratamentos sem nenhuma eficácia.
Cheguei ao consultório do Dr.João Lorenzini após uma crise terrível e já não tinha mais esperanças, me considerava um caso sem solução.
Ele me ouviu atentamente e me propôs um tratamento, sempre muito preocupado em me fazer participar de todo o processo.
A melhor parte é saber que estamos sendo assistidos por um médico que realmente se importa e que não se cansa até que vc esteja realmente bem, assim é este médio.
Se estou viva hj devo ao Dr.João, uma nova pessoa!
Recomendo demais seu trabalho.
É medico comprometido, capacitado, e um ser humano ímpar.",2024-03-16 00:00:00,0
joao jorge lorenzini,"F
Fernanda J.
18 de julho de 2020
Local: Espaço Garten • Consulta Psiquiatria
Excelente psiquiatra. O melhor que já vi. Explica muito bem, extremamente atencioso. Entende muito de psiquiatria.
Dr. João Jorge Lorenzini
Muito obrigado Fernanda! É um prazer ajudar!
Solicitar revisão",2020-07-18 00:00:00,0
joao jorge lorenzini,"Excelente psiquiatra. O melhor que já vi. Explica muito bem, extremamente atencioso. Entende muito de psiquiatria.",,1
joao jorge lorenzini,"M
Maria
28 de abril de 2020
Local: Espaço Garten • Consulta Psiquiatria
O doutor é espetacular. Uma pessoa humana, atualizada, extremamente atencioso!
Muito obrigado por me acompanhar, o senhor é muito especial.
Dr. João Jorge Lorenzini
Muito obrigado Maria! Fico feliz em poder ajudar. Abraço
Solicitar revisão",2020-04-28 00:00:00,0
joao jorge lorenzini,"O doutor é espetacular. Uma pessoa humana, atualizada, extremamente atencioso!
Muito obrigado por me acompanhar, o senhor é muito especial.",,1
joao jorge lorenzini,"R
Regina
15 de abril de 2020
Local: Espaço Garten • Consulta Psiquiatria
Excelente profissional, competente, dedicado. Transmite confiança. Muito atencioso. Super indico. Cheguei no consultório de um jeito, e sai bem mais tranquila no sentido de ter encontrado alguém que me entende.
Dr. João Jorge Lorenzini
Muito obrigado Regina!
Solicitar revisão",2020-04-15 00:00:00,0
joao jorge lorenzini,"Excelente profissional, competente, dedicado. Transmite confiança. Muito atencioso. Super indico. Cheguei no consultório de um jeito, e sai bem mais tranquila no sentido de ter encontrado alguém que me entende.",,1
joao jorge lorenzini,"T
Thais N.
25 de março de 2020
Local: Espaço Garten • Tratamento da síndrome do pânico
Atendimento com pontualidade, respeito, qualidade, ética e preocupação genuína. Tenho mta gratidão por ser acompanhada por um profissional tão competente e que realmente acredita no potencial e ressignificado de todos.
Dr. João Jorge Lorenzini
Muito obrigado Thais.
É um prazer poder te ajudar!
Abraço
Solicitar revisão",2020-03-25 00:00:00,0
joao jorge lorenzini,"Atendimento com pontualidade, respeito, qualidade, ética e preocupação genuína. Tenho mta gratidão por ser acompanhada por um profissional tão competente e que realmente acredita no potencial e ressignificado de todos.",,1
joao jorge lorenzini,"R
Rafaela Osses
Perfil verificado
25 de março de 2020
Local: Espaço Garten • Consulta Psiquiatria
Excelente profissional, extremamente competente. Sempre muito atencioso com os pacientes e disponível após consulta pelo WhatsApp. Recomendo demais esse profissional.
Dr. João Jorge Lorenzini
Obrigado Rafaela pelas palavras ,
Mesmo entre as consultas acho importante o acompanhamento do paciente.
Fico feliz que isto tenha lhe ajudado
Solicitar revisão",2020-03-25 00:00:00,0
joao jorge lorenzini,"Excelente profissional, extremamente competente. Sempre muito atencioso com os pacientes e disponível após consulta pelo WhatsApp. Recomendo demais esse profissional.",,1
joao jorge lorenzini,"M
Michele
25 de março de 2020
Local: Espaço Garten • Consulta Psiquiatria
Um profissional extremamente atencioso, demonstra real preocupação e zelo com cada paciente.
Além disso, é um médico capacitado e sempre em busca de novos conhecimentos para melhor atender.
Dr. João Jorge Lorenzini
Michele fico muito feliz !
Grande abraço
Solicitar revisão",2020-03-25 00:00:00,0
joao jorge lorenzini,"Um profissional extremamente atencioso, demonstra real preocupação e zelo com cada paciente.
Além disso, é um médico capacitado e sempre em busca de novos conhecimentos para melhor atender.",,1
joao jorge lorenzini,"J
Jamile
25 de março de 2020
Local: Espaço Garten • Consulta Psiquiatria
Acima de tudo HUMANO. Super atencioso e passa segurança e tranquilidade o tempo todo. Se mostra disponível mesmo após a consulta pois acompanha o paciente via WhatsApp.
Dr. João Jorge Lorenzini
Muito obrigado Jamile!
Grande abraço
Solicitar revisão",2020-03-25 00:00:00,0
joao jorge lorenzini,Acima de tudo HUMANO. Super atencioso e passa segurança e tranquilidade o tempo todo. Se mostra disponível mesmo após a consulta pois acompanha o paciente via WhatsApp.,,1
joao jorge lorenzini,"A
Ana Luiza Gosuen Cunha
24 de março de 2020
Local: Espaço Garten • Consulta Psiquiatria
Dr. João é muito atencioso, um médico que te deixa confiante sobre as medicações que irá tomar se preciso e além de tudo muito positivo durante todo o tratamento!
Dr. João Jorge Lorenzini
Ana obrigado pelo feedback!
Abraço!
Solicitar revisão",2020-03-24 00:00:00,0
joao jorge lorenzini,"Dr. João é muito atencioso, um médico que te deixa confiante sobre as medicações que irá tomar se preciso e além de tudo muito positivo durante todo o tratamento!",,1
joao jorge lorenzini,"C
C. Amgarten
Perfil verificado
22 de março de 2020
Local: Espaço Garten • Consulta Psiquiatria
O Dr. João é extremamente atencioso, humano, simpático e é de fato excelente médico! Um psiquiatra que realmente preza pelo tratamento 360, não só medicamentoso. Recomendo!
Dr. João Jorge Lorenzini
Obrigado pelas palavras e pelo retorno!
Solicitar revisão",,1
joao jorge lorenzini,"O Dr. João é extremamente atencioso, humano, simpático e é de fato excelente médico! Um psiquiatra que realmente preza pelo tratamento 360, não só medicamentoso. Recomendo!",0360-03-02 00:00:00,0
